0.889,0.111
0.800,0.200
1.000,0.000
0.800,0.200
0.700,0.300
0.800,0.200
0.727,0.273
0.818,0.182
1.000,0.000
1.000,0.000
0.800,0.200
0.636,0.364
1.000,0.000
0.909,0.091
0.727,0.273
0.636,0.364
0.833,0.167
0.750,0.250
0.833,0.167
0.917,0.083
0.909,0.091
0.833,0.167
1.000,0.000
0.917,0.083
0.833,0.167
0.917,0.083
0.769,0.231
0.769,0.231
0.846,0.154
1.000,0.000
0.917,0.083
0.923,0.077
0.923,0.077
0.846,0.154
0.769,0.231
0.846,0.154
0.786,0.214
0.929,0.071
1.000,0.000
0.857,0.143
0.923,0.077
0.929,0.071
0.857,0.143
0.786,0.214
0.857,0.143
0.929,0.071
1.000,0.000
0.867,0.133
1.000,0.000
0.933,0.067
0.857,0.143
0.933,0.067
0.800,0.200
0.933,0.067
0.933,0.067
0.867,0.133
0.875,0.125
0.688,0.312
0.875,0.125
0.938,0.062
0.800,0.200
0.750,0.250
0.812,0.188
0.750,0.250
1.000,0.000
0.812,0.188
0.882,0.118
0.882,0.118
0.941,0.059
0.824,0.176
0.938,0.062
0.941,0.059
0.882,0.118
0.882,0.118
0.882,0.118
0.882,0.118
0.778,0.222
1.000,0.000
0.667,0.333
0.889,0.111
0.882,0.118
0.833,0.167
0.944,0.056
0.833,0.167
0.889,0.111
0.944,0.056
1.000,0.000
0.895,0.105
0.842,0.158
0.947,0.053
0.944,0.056
1.000,0.000
0.842,0.158
0.789,0.211
0.895,0.105
0.947,0.053
0.850,0.150
0.750,0.250
0.950,0.050
0.900,0.100
0.895,0.105
1.000,0.000
1.000,0.000
0.850,0.150
0.800,0.200
0.900,0.100
0.905,0.095
0.857,0.143
1.000,0.000
0.905,0.095
0.900,0.100
1.000,0.000
0.905,0.095
0.810,0.190
0.905,0.095
0.810,0.190
0.864,0.136
0.864,0.136
0.864,0.136
0.864,0.136
0.810,0.190
0.773,0.227
0.864,0.136
0.909,0.091
0.773,0.227
0.818,0.182
0.957,0.043
0.913,0.087
0.826,0.174
0.913,0.087
0.955,0.045
0.870,0.130
0.826,0.174
0.870,0.130
0.870,0.130
0.826,0.174
0.917,0.083
0.917,0.083
0.750,0.250
0.958,0.042
0.913,0.087
0.583,0.417
0.917,0.083
0.875,0.125
0.833,0.167
0.875,0.125
0.880,0.120
0.840,0.160
1.000,0.000
0.920,0.080
0.750,0.250
0.800,0.200
0.760,0.240
0.880,0.120
0.800,0.200
0.880,0.120
0.885,0.115
0.923,0.077
0.808,0.192
0.731,0.269
0.920,0.080
0.885,0.115
0.769,0.231
0.846,0.154
0.885,0.115
0.769,0.231
0.852,0.148
0.926,0.074
0.889,0.111
0.963,0.037
0.923,0.077
0.852,0.148
0.852,0.148
0.852,0.148
0.889,0.111
0.926,0.074
0.821,0.179
0.821,0.179
0.857,0.143
0.893,0.107
0.852,0.148
0.964,0.036
0.857,0.143
0.857,0.143
0.786,0.214
0.786,0.214
0.862,0.138
0.828,0.172
0.897,0.103
0.828,0.172
0.821,0.179
0.897,0.103
0.897,0.103
0.862,0.138
0.862,0.138
0.966,0.034
0.867,0.133
0.867,0.133
0.767,0.233
0.900,0.100
0.897,0.103
0.867,0.133
0.733,0.267
0.700,0.300
0.967,0.033
0.867,0.133
1.000,0.000
0.935,0.065
0.871,0.129
0.903,0.097
0.800,0.200
0.968,0.032
0.806,0.194
0.871,0.129
0.806,0.194
0.806,0.194
0.969,0.031
0.906,0.094
0.875,0.125
0.781,0.219
0.871,0.129
0.875,0.125
0.812,0.188
0.906,0.094
0.906,0.094
0.938,0.062
0.939,0.061
0.939,0.061
0.848,0.152
0.818,0.182
0.844,0.156
0.970,0.030
0.909,0.091
0.909,0.091
0.879,0.121
0.879,0.121
0.853,0.147
0.882,0.118
0.882,0.118
0.971,0.029
0.939,0.061
0.912,0.088
0.824,0.176
0.882,0.118
0.941,0.059
0.853,0.147
0.800,0.200
0.857,0.143
0.829,0.171
0.829,0.171
0.912,0.088
0.886,0.114
0.914,0.086
0.914,0.086
0.914,0.086
0.857,0.143
0.861,0.139
0.944,0.056
0.833,0.167
0.917,0.083
0.886,0.114
0.833,0.167
0.944,0.056
0.917,0.083
0.833,0.167
0.861,0.139
0.892,0.108
0.757,0.243
0.838,0.162
0.892,0.108
0.861,0.139
0.784,0.216
0.919,0.081
0.919,0.081
0.892,0.108
0.892,0.108
0.789,0.211
0.947,0.053
0.895,0.105
0.868,0.132
0.892,0.108
0.921,0.079
0.895,0.105
0.868,0.132
0.895,0.105
0.789,0.211
0.923,0.077
0.897,0.103
0.897,0.103
0.872,0.128
0.947,0.053
0.923,0.077
0.897,0.103
0.846,0.154
0.846,0.154
0.821,0.179
0.900,0.100
0.775,0.225
0.925,0.075
0.825,0.175
0.923,0.077
0.900,0.100
0.825,0.175
0.925,0.075
0.900,0.100
0.900,0.100
0.902,0.098
0.878,0.122
0.854,0.146
0.951,0.049
0.900,0.100
0.878,0.122
0.854,0.146
0.902,0.098
0.854,0.146
0.878,0.122
0.833,0.167
0.905,0.095
0.762,0.238
0.881,0.119
0.878,0.122
0.905,0.095
0.905,0.095
0.810,0.190
0.952,0.048
0.881,0.119
0.837,0.163
0.837,0.163
0.930,0.070
0.814,0.186
0.762,0.238
0.930,0.070
0.884,0.116
0.977,0.023
0.791,0.209
0.814,0.186
0.818,0.182
0.818,0.182
0.932,0.068
0.932,0.068
0.884,0.116
0.864,0.136
0.841,0.159
0.841,0.159
0.955,0.045
0.886,0.114
0.911,0.089
0.911,0.089
0.889,0.111
0.889,0.111
0.864,0.136
0.711,0.289
0.956,0.044
0.822,0.178
0.867,0.133
0.844,0.156
0.848,0.152
0.804,0.196
0.891,0.109
0.848,0.152
0.911,0.089
0.804,0.196
0.783,0.217
0.848,0.152
0.826,0.174
0.848,0.152
0.809,0.191
0.915,0.085
0.766,0.234
0.787,0.213
0.870,0.130
0.872,0.128
0.787,0.213
0.851,0.149
0.894,0.106
0.830,0.170
0.771,0.229
0.917,0.083
0.833,0.167
0.875,0.125
0.872,0.128
0.917,0.083
0.771,0.229
0.854,0.146
0.875,0.125
